id,artist,name,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
1roP7f3wYz4HG3GQIQDbCg,Kottonmouth Kings,Last Kingz,20,0.0131,https://api.spotify.com/v1/audio-analysis/1roP7f3wYz4HG3GQIQDbCg,0.784,184331,0.44,0.0,6,0.0905,-8.455,0,0.251,80.019,4,https://api.spotify.com/v1/tracks/1roP7f3wYz4HG3GQIQDbCg,audio_features,spotify:track:1roP7f3wYz4HG3GQIQDbCg,0.415
52mQ5zKOOYjxrJysGmoXfO,Kottonmouth Kings,Till I Die,19,0.0959,https://api.spotify.com/v1/audio-analysis/52mQ5zKOOYjxrJysGmoXfO,0.68,228754,0.894,0.0,8,0.126,-6.405,0,0.213,96.041,4,https://api.spotify.com/v1/tracks/52mQ5zKOOYjxrJysGmoXfO,audio_features,spotify:track:52mQ5zKOOYjxrJysGmoXfO,0.366
6uEYaflVdO79g6IT4CvJxc,Kottonmouth Kings,Can Anybody Hear Me,28,0.00415,https://api.spotify.com/v1/audio-analysis/6uEYaflVdO79g6IT4CvJxc,0.64,262659,0.691,0.0,11,0.602,-4.148,0,0.0318,150.089,4,https://api.spotify.com/v1/tracks/6uEYaflVdO79g6IT4CvJxc,audio_features,spotify:track:6uEYaflVdO79g6IT4CvJxc,0.245
5uLPQcDkM3DOte545R8JK5,Steel Panther,Party Like Tomorrow is the End of the World,51,0.00642,https://api.spotify.com/v1/audio-analysis/5uLPQcDkM3DOte545R8JK5,0.565,241028,0.987,0.0,8,0.313,-4.112,1,0.0823,133.984,4,https://api.spotify.com/v1/tracks/5uLPQcDkM3DOte545R8JK5,audio_features,spotify:track:5uLPQcDkM3DOte545R8JK5,0.282
5L0oTISNYl0KaiFpJMNa8T,Robert Saenz,Transformers,22,0.344,https://api.spotify.com/v1/audio-analysis/5L0oTISNYl0KaiFpJMNa8T,0.715,330185,0.943,0.409,0,0.384,-3.888,1,0.0561,109.524,4,https://api.spotify.com/v1/tracks/5L0oTISNYl0KaiFpJMNa8T,audio_features,spotify:track:5L0oTISNYl0KaiFpJMNa8T,0.491
7BsrEqUd6VSoaK2sUYSIY1,O.A.R.,Miss You All The Time,61,0.165,https://api.spotify.com/v1/audio-analysis/7BsrEqUd6VSoaK2sUYSIY1,0.589,193760,0.603,0.0,2,0.0687,-5.517,1,0.0435,76.874,4,https://api.spotify.com/v1/tracks/7BsrEqUd6VSoaK2sUYSIY1,audio_features,spotify:track:7BsrEqUd6VSoaK2sUYSIY1,0.456
2xwsf9FuFINP1X4FTsqZ7Q,O.A.R.,Peace,57,0.166,https://api.spotify.com/v1/audio-analysis/2xwsf9FuFINP1X4FTsqZ7Q,0.449,215915,0.721,0.0,9,0.0999,-5.965,1,0.0392,178.138,4,https://api.spotify.com/v1/tracks/2xwsf9FuFINP1X4FTsqZ7Q,audio_features,spotify:track:2xwsf9FuFINP1X4FTsqZ7Q,0.493
1SVbYemhVlCGnpxUF3gyLH,O.A.R.,California,56,0.0419,https://api.spotify.com/v1/audio-analysis/1SVbYemhVlCGnpxUF3gyLH,0.531,232133,0.854,0.0,1,0.122,-4.766,1,0.0889,154.321,4,https://api.spotify.com/v1/tracks/1SVbYemhVlCGnpxUF3gyLH,audio_features,spotify:track:1SVbYemhVlCGnpxUF3gyLH,0.533
5U7MuMIZc8SttxACWi85Xv,Train,"Cadillac, Cadillac",38,0.00363,https://api.spotify.com/v1/audio-analysis/5U7MuMIZc8SttxACWi85Xv,0.72,203013,0.956,0.0,8,0.338,-3.559,1,0.0603,127.979,4,https://api.spotify.com/v1/tracks/5U7MuMIZc8SttxACWi85Xv,audio_features,spotify:track:5U7MuMIZc8SttxACWi85Xv,0.733
5P3fYoxh3LnVwANZEDu5vN,Train,Bulletproof Picasso,45,0.011,https://api.spotify.com/v1/audio-analysis/5P3fYoxh3LnVwANZEDu5vN,0.533,233333,0.872,8.19e-06,7,0.363,-4.306,1,0.0435,87.955,4,https://api.spotify.com/v1/tracks/5P3fYoxh3LnVwANZEDu5vN,audio_features,spotify:track:5P3fYoxh3LnVwANZEDu5vN,0.509
2GxGYGrixbXPFojONbzdo9,Train,Angel in Blue Jeans,57,0.0151,https://api.spotify.com/v1/audio-analysis/2GxGYGrixbXPFojONbzdo9,0.61,205973,0.817,9.09e-06,0,0.0998,-4.775,1,0.0331,115.036,4,https://api.spotify.com/v1/tracks/2GxGYGrixbXPFojONbzdo9,audio_features,spotify:track:2GxGYGrixbXPFojONbzdo9,0.688
0cSmXB47yZz1462nK96Qy2,Komputer,Valentina,5,0.328,https://api.spotify.com/v1/audio-analysis/0cSmXB47yZz1462nK96Qy2,0.729,293467,0.977,0.696,4,0.0929,-5.989,0,0.0423,139.991,4,https://api.spotify.com/v1/tracks/0cSmXB47yZz1462nK96Qy2,audio_features,spotify:track:0cSmXB47yZz1462nK96Qy2,0.972
3N30CPjcspPhXSrVu1WM5I,Komputer,Looking Down On London,2,0.159,https://api.spotify.com/v1/audio-analysis/3N30CPjcspPhXSrVu1WM5I,0.718,254067,0.905,0.794,7,0.0524,-7.245,1,0.0421,105.007,4,https://api.spotify.com/v1/tracks/3N30CPjcspPhXSrVu1WM5I,audio_features,spotify:track:3N30CPjcspPhXSrVu1WM5I,0.717
1RXok2dwrF4nyeAqX3aSft,Die Antwoord,We Have Candy,50,0.155,https://api.spotify.com/v1/audio-analysis/1RXok2dwrF4nyeAqX3aSft,0.827,183575,0.579,0.0,4,0.472,-8.105,1,0.373,134.053,4,https://api.spotify.com/v1/tracks/1RXok2dwrF4nyeAqX3aSft,audio_features,spotify:track:1RXok2dwrF4nyeAqX3aSft,0.254
0iDA1N0j54LeRk9ZcKVhA5,Severed Heads,We Have Come to Bless the House,23,0.0187,https://api.spotify.com/v1/audio-analysis/0iDA1N0j54LeRk9ZcKVhA5,0.592,237467,0.635,0.866,10,0.543,-10.204,0,0.0473,176.214,4,https://api.spotify.com/v1/tracks/0iDA1N0j54LeRk9ZcKVhA5,audio_features,spotify:track:0iDA1N0j54LeRk9ZcKVhA5,0.237
1owidcBLuyqbtlJRWyRubJ,Prophets Of Rage,Legalize Me,41,0.000871,https://api.spotify.com/v1/audio-analysis/1owidcBLuyqbtlJRWyRubJ,0.687,215733,0.94,0.0116,7,0.187,-5.868,1,0.0621,115.96,4,https://api.spotify.com/v1/tracks/1owidcBLuyqbtlJRWyRubJ,audio_features,spotify:track:1owidcBLuyqbtlJRWyRubJ,0.354
1KDPWUuA213r6M2WbWUauE,Mumford & Sons,Believe,62,0.0253,https://api.spotify.com/v1/audio-analysis/1KDPWUuA213r6M2WbWUauE,0.359,221040,0.621,0.0586,11,0.223,-7.482,0,0.0443,113.699,4,https://api.spotify.com/v1/tracks/1KDPWUuA213r6M2WbWUauE,audio_features,spotify:track:1KDPWUuA213r6M2WbWUauE,0.422
5jD0cNoMXOlITbKC4YxUIR,Mumford & Sons,Just Smoke,48,0.0372,https://api.spotify.com/v1/audio-analysis/5jD0cNoMXOlITbKC4YxUIR,0.553,190034,0.766,0.861,0,0.0772,-7.901,1,0.0621,156.072,3,https://api.spotify.com/v1/tracks/5jD0cNoMXOlITbKC4YxUIR,audio_features,spotify:track:5jD0cNoMXOlITbKC4YxUIR,0.347
4ma2AbPdsy5ijCyJn16mAv,Mumford & Sons,Monster,54,0.334,https://api.spotify.com/v1/audio-analysis/4ma2AbPdsy5ijCyJn16mAv,0.515,236884,0.418,0.159,2,0.107,-11.794,1,0.0361,143.969,4,https://api.spotify.com/v1/tracks/4ma2AbPdsy5ijCyJn16mAv,audio_features,spotify:track:4ma2AbPdsy5ijCyJn16mAv,0.144
68FpzKqD8pfCzzkNrGFtMG,Mumford & Sons,Broad-Shouldered Beasts,46,0.328,https://api.spotify.com/v1/audio-analysis/68FpzKqD8pfCzzkNrGFtMG,0.403,260231,0.328,0.0569,0,0.136,-9.576,1,0.0317,144.434,4,https://api.spotify.com/v1/tracks/68FpzKqD8pfCzzkNrGFtMG,audio_features,spotify:track:68FpzKqD8pfCzzkNrGFtMG,0.0788
3Je5NPNbVW9kQfyLfGkGCO,Mo B. Dick,Killaz On My Team,0,0.271,https://api.spotify.com/v1/audio-analysis/3Je5NPNbVW9kQfyLfGkGCO,0.871,271760,0.446,0.0,2,0.449,-7.163,1,0.335,136.027,4,https://api.spotify.com/v1/tracks/3Je5NPNbVW9kQfyLfGkGCO,audio_features,spotify:track:3Je5NPNbVW9kQfyLfGkGCO,0.378
5mvKuE9Lf9ARVXVXA32kK9,Jessie J,Price Tag,62,0.0281,https://api.spotify.com/v1/audio-analysis/5mvKuE9Lf9ARVXVXA32kK9,0.638,223053,0.831,3.06e-06,5,0.277,-3.944,1,0.182,175.038,4,https://api.spotify.com/v1/tracks/5mvKuE9Lf9ARVXVXA32kK9,audio_features,spotify:track:5mvKuE9Lf9ARVXVXA32kK9,0.685
4w5lF5jrVRKvwihojuDzU4,Jessie J,Nobody's Perfect,42,0.00228,https://api.spotify.com/v1/audio-analysis/4w5lF5jrVRKvwihojuDzU4,0.571,259867,0.881,0.0,7,0.663,-3.22,0,0.285,163.098,4,https://api.spotify.com/v1/tracks/4w5lF5jrVRKvwihojuDzU4,audio_features,spotify:track:4w5lF5jrVRKvwihojuDzU4,0.663
7q0cNfgXvVkYAraqqnzITD,Jessie J,Rainbow,25,0.0141,https://api.spotify.com/v1/audio-analysis/7q0cNfgXvVkYAraqqnzITD,0.391,185600,0.917,5.58e-06,0,0.302,-3.531,0,0.36,173.767,4,https://api.spotify.com/v1/tracks/7q0cNfgXvVkYAraqqnzITD,audio_features,spotify:track:7q0cNfgXvVkYAraqqnzITD,0.706
4JLMlnunyuHiAEfNmnO2Hg,Jaguar Love,I Started a Fire,12,5.24e-05,https://api.spotify.com/v1/audio-analysis/4JLMlnunyuHiAEfNmnO2Hg,0.437,236200,0.929,4.4e-05,6,0.121,-3.817,1,0.081,147.002,4,https://api.spotify.com/v1/tracks/4JLMlnunyuHiAEfNmnO2Hg,audio_features,spotify:track:4JLMlnunyuHiAEfNmnO2Hg,0.669
1hGfweuNHbICD8jaCzL9vZ,Jaguar Love,Cherry Soda,12,0.00146,https://api.spotify.com/v1/audio-analysis/1hGfweuNHbICD8jaCzL9vZ,0.357,197067,0.958,0.0,0,0.107,-3.809,1,0.192,150.872,4,https://api.spotify.com/v1/tracks/1hGfweuNHbICD8jaCzL9vZ,audio_features,spotify:track:1hGfweuNHbICD8jaCzL9vZ,0.492
2CJ3YVqjYH6sDr0jIFfVyK,Amanda Blank,"Something Bigger, Something Better",27,0.00278,https://api.spotify.com/v1/audio-analysis/2CJ3YVqjYH6sDr0jIFfVyK,0.851,185093,0.807,0.0,2,0.0834,-3.063,1,0.11,132.998,4,https://api.spotify.com/v1/tracks/2CJ3YVqjYH6sDr0jIFfVyK,audio_features,spotify:track:2CJ3YVqjYH6sDr0jIFfVyK,0.492
1daJqEn7GbpsiwQtZFqs5a,Amanda Blank,Might Like You Better,25,0.0073,https://api.spotify.com/v1/audio-analysis/1daJqEn7GbpsiwQtZFqs5a,0.887,175133,0.779,0.0,2,0.0315,-3.517,1,0.157,119.995,4,https://api.spotify.com/v1/tracks/1daJqEn7GbpsiwQtZFqs5a,audio_features,spotify:track:1daJqEn7GbpsiwQtZFqs5a,0.824
0roO28GTsxu7OkcPm0X7ZC,Amanda Blank,Make It Take It,22,0.00969,https://api.spotify.com/v1/audio-analysis/0roO28GTsxu7OkcPm0X7ZC,0.765,145627,0.913,2.14e-05,4,0.2,-4.298,0,0.204,169.979,4,https://api.spotify.com/v1/tracks/0roO28GTsxu7OkcPm0X7ZC,audio_features,spotify:track:0roO28GTsxu7OkcPm0X7ZC,0.738
4yp8SBDicCWL074V18wasl,The Disco Biscuits,Portal to an Empty Head,42,0.000622,https://api.spotify.com/v1/audio-analysis/4yp8SBDicCWL074V18wasl,0.462,410093,0.731,0.129,10,0.238,-6.476,1,0.0428,175.022,4,https://api.spotify.com/v1/tracks/4yp8SBDicCWL074V18wasl,audio_features,spotify:track:4yp8SBDicCWL074V18wasl,0.38
0EV1j3SU4m5Hx9M01Yitp5,Alexander Tucker,Veins to the Sky,3,0.105,https://api.spotify.com/v1/audio-analysis/0EV1j3SU4m5Hx9M01Yitp5,0.227,296293,0.398,0.246,9,0.252,-8.121,0,0.0299,79.083,4,https://api.spotify.com/v1/tracks/0EV1j3SU4m5Hx9M01Yitp5,audio_features,spotify:track:0EV1j3SU4m5Hx9M01Yitp5,0.135
7auCS4hSWJxuzgig83YGv6,Mistah F.A.B.,All Around the World,10,0.188,https://api.spotify.com/v1/audio-analysis/7auCS4hSWJxuzgig83YGv6,0.645,252996,0.796,0.0,7,0.149,-5.205,0,0.433,83.435,4,https://api.spotify.com/v1/tracks/7auCS4hSWJxuzgig83YGv6,audio_features,spotify:track:7auCS4hSWJxuzgig83YGv6,0.516
2GY24LX9kw7TEgyFbxZw4s,Richard Ashcroft,Born Again,4,0.0167,https://api.spotify.com/v1/audio-analysis/2GY24LX9kw7TEgyFbxZw4s,0.572,297293,0.856,3.4e-06,6,0.141,-4.685,1,0.0291,116.961,4,https://api.spotify.com/v1/tracks/2GY24LX9kw7TEgyFbxZw4s,audio_features,spotify:track:2GY24LX9kw7TEgyFbxZw4s,0.359
1U2rFV4PEYUZdYmgGVaEA3,Ministry,Bloodlines,30,2.25e-06,https://api.spotify.com/v1/audio-analysis/1U2rFV4PEYUZdYmgGVaEA3,0.437,394496,0.871,0.865,4,0.07,-9.95,0,0.0509,154.996,3,https://api.spotify.com/v1/tracks/1U2rFV4PEYUZdYmgGVaEA3,audio_features,spotify:track:1U2rFV4PEYUZdYmgGVaEA3,0.649
1PpL6YC9ZRx3au6OQZOlx3,Liz Phair,Somebody's Miracle,22,0.0185,https://api.spotify.com/v1/audio-analysis/1PpL6YC9ZRx3au6OQZOlx3,0.4,263227,0.89,0.0,4,0.353,-4.005,1,0.0474,152.093,4,https://api.spotify.com/v1/tracks/1PpL6YC9ZRx3au6OQZOlx3,audio_features,spotify:track:1PpL6YC9ZRx3au6OQZOlx3,0.717
1gnvgb0RbyXeh89oEyd1e0,Liz Phair,Lazy Dreamer,12,2.3e-05,https://api.spotify.com/v1/audio-analysis/1gnvgb0RbyXeh89oEyd1e0,0.459,295544,0.81,0.0349,2,0.124,-5.524,1,0.0309,140.043,4,https://api.spotify.com/v1/tracks/1gnvgb0RbyXeh89oEyd1e0,audio_features,spotify:track:1gnvgb0RbyXeh89oEyd1e0,0.665
5GH5LCFGoYaS3ZGRSfUj7t,Brassy,Hit ‘em Hard,4,0.00164,https://api.spotify.com/v1/audio-analysis/5GH5LCFGoYaS3ZGRSfUj7t,0.627,182027,0.995,0.00275,1,0.333,-5.718,1,0.0813,95.04,4,https://api.spotify.com/v1/tracks/5GH5LCFGoYaS3ZGRSfUj7t,audio_features,spotify:track:5GH5LCFGoYaS3ZGRSfUj7t,0.807
5EwboF4yyW3z9SG7sWb1wC,Brassy,1-0-0,1,0.0398,https://api.spotify.com/v1/audio-analysis/5EwboF4yyW3z9SG7sWb1wC,0.884,210133,0.8,0.299,9,0.0206,-5.471,0,0.0755,116.035,4,https://api.spotify.com/v1/tracks/5EwboF4yyW3z9SG7sWb1wC,audio_features,spotify:track:5EwboF4yyW3z9SG7sWb1wC,0.897
336i4MEVintz3dgOCbGyGr,Brassy,Mine,2,0.000555,https://api.spotify.com/v1/audio-analysis/336i4MEVintz3dgOCbGyGr,0.834,233707,0.645,0.743,10,0.0567,-5.391,0,0.103,113.991,4,https://api.spotify.com/v1/tracks/336i4MEVintz3dgOCbGyGr,audio_features,spotify:track:336i4MEVintz3dgOCbGyGr,0.803
6giYNaycmjkbf7UmZ6RGtL,Yung Joc,"I Know You See It (feat. Brandy ""Ms. B"" Hambrick)",52,0.0702,https://api.spotify.com/v1/audio-analysis/6giYNaycmjkbf7UmZ6RGtL,0.744,241307,0.368,0.0,1,0.192,-6.349,1,0.0524,84.018,4,https://api.spotify.com/v1/tracks/6giYNaycmjkbf7UmZ6RGtL,audio_features,spotify:track:6giYNaycmjkbf7UmZ6RGtL,0.391
13plQdOoWSSXPRUSZc5FuM,Pitbull,I Know You Want Me (Calle Ocho),65,0.0152,https://api.spotify.com/v1/audio-analysis/13plQdOoWSSXPRUSZc5FuM,0.817,237120,0.733,4.31e-05,2,0.107,-6.009,1,0.145,127.056,4,https://api.spotify.com/v1/tracks/13plQdOoWSSXPRUSZc5FuM,audio_features,spotify:track:13plQdOoWSSXPRUSZc5FuM,0.833
4ux3YkfHFmkxdVV9cryuOY,Guther,The Other Day,7,0.102,https://api.spotify.com/v1/audio-analysis/4ux3YkfHFmkxdVV9cryuOY,0.761,178893,0.398,0.000156,0,0.0879,-11.474,1,0.0363,119.984,4,https://api.spotify.com/v1/tracks/4ux3YkfHFmkxdVV9cryuOY,audio_features,spotify:track:4ux3YkfHFmkxdVV9cryuOY,0.497
6Y9q6gtrqx1pty0OGFmULu,Guther,Boys Do Not Think,5,0.251,https://api.spotify.com/v1/audio-analysis/6Y9q6gtrqx1pty0OGFmULu,0.763,250867,0.348,0.00359,0,0.116,-12.596,0,0.0422,129.971,4,https://api.spotify.com/v1/tracks/6Y9q6gtrqx1pty0OGFmULu,audio_features,spotify:track:6Y9q6gtrqx1pty0OGFmULu,0.207
4XWwn7HAGt46pGWHtglJBZ,Guther,Personal Confusion,3,0.178,https://api.spotify.com/v1/audio-analysis/4XWwn7HAGt46pGWHtglJBZ,0.612,224773,0.527,0.156,11,0.0541,-12.6,1,0.0369,149.953,4,https://api.spotify.com/v1/tracks/4XWwn7HAGt46pGWHtglJBZ,audio_features,spotify:track:4XWwn7HAGt46pGWHtglJBZ,0.732
2NxgsA7eJXj8sBSsoKP3OT,Dru Down,Can You Feel Me,42,0.00379,https://api.spotify.com/v1/audio-analysis/2NxgsA7eJXj8sBSsoKP3OT,0.804,252493,0.731,0.0,6,0.084,-7.36,0,0.225,89.139,4,https://api.spotify.com/v1/tracks/2NxgsA7eJXj8sBSsoKP3OT,audio_features,spotify:track:2NxgsA7eJXj8sBSsoKP3OT,0.451
5z0iBVc00KwiIcaZBW8kQW,Bring Me The Horizon,Can You Feel My Heart,41,0.00272,https://api.spotify.com/v1/audio-analysis/5z0iBVc00KwiIcaZBW8kQW,0.235,227296,0.86,0.0969,4,0.388,-2.842,0,0.0561,127.788,4,https://api.spotify.com/v1/tracks/5z0iBVc00KwiIcaZBW8kQW,audio_features,spotify:track:5z0iBVc00KwiIcaZBW8kQW,0.342
79YFJrZOwaiUqDx3eVmBvX,Hey Violet,You Don’t Love Me Like You Should,40,0.000342,https://api.spotify.com/v1/audio-analysis/79YFJrZOwaiUqDx3eVmBvX,0.577,210040,0.945,0.0,7,0.16,-3.741,1,0.0798,91.962,4,https://api.spotify.com/v1/tracks/79YFJrZOwaiUqDx3eVmBvX,audio_features,spotify:track:79YFJrZOwaiUqDx3eVmBvX,0.697
44bLpzRa9vViAmv6XO3BDm,Har Mar Superstar,Power Lunch,7,0.0285,https://api.spotify.com/v1/audio-analysis/44bLpzRa9vViAmv6XO3BDm,0.984,169027,0.516,0.00179,10,0.0588,-8.181,0,0.148,119.958,4,https://api.spotify.com/v1/tracks/44bLpzRa9vViAmv6XO3BDm,audio_features,spotify:track:44bLpzRa9vViAmv6XO3BDm,0.743
6B2rRDyk7zYXgHWPQS3L9w,Har Mar Superstar,Elephant Walk,3,0.0216,https://api.spotify.com/v1/audio-analysis/6B2rRDyk7zYXgHWPQS3L9w,0.821,154040,0.763,0.00645,10,0.0516,-6.838,0,0.0496,133.015,4,https://api.spotify.com/v1/tracks/6B2rRDyk7zYXgHWPQS3L9w,audio_features,spotify:track:6B2rRDyk7zYXgHWPQS3L9w,0.892
3looSBGU2p1wV77mk8x2rz,MC Paul Barman,Paullelujah,8,0.217,https://api.spotify.com/v1/audio-analysis/3looSBGU2p1wV77mk8x2rz,0.818,187461,0.755,0.000996,7,0.246,-5.336,1,0.37,90.005,4,https://api.spotify.com/v1/tracks/3looSBGU2p1wV77mk8x2rz,audio_features,spotify:track:3looSBGU2p1wV77mk8x2rz,0.509
0oyDNMDIZAykHUjHvMzFtL,MC Paul Barman,Cock Mobster,14,0.0597,https://api.spotify.com/v1/audio-analysis/0oyDNMDIZAykHUjHvMzFtL,0.771,233513,0.864,0.0,2,0.339,-4.547,1,0.219,93.39,4,https://api.spotify.com/v1/tracks/0oyDNMDIZAykHUjHvMzFtL,audio_features,spotify:track:0oyDNMDIZAykHUjHvMzFtL,0.622
0mmJNAj5oBp4yFdl5m3bKp,Tricky,Crazy Claws,7,0.192,https://api.spotify.com/v1/audio-analysis/0mmJNAj5oBp4yFdl5m3bKp,0.395,260707,0.907,0.000135,4,0.112,-7.071,1,0.334,205.576,3,https://api.spotify.com/v1/tracks/0mmJNAj5oBp4yFdl5m3bKp,audio_features,spotify:track:0mmJNAj5oBp4yFdl5m3bKp,0.613
2IQwoMyhWXPaDFbzDYyeH6,Tricky,Divine Comedy,3,0.0161,https://api.spotify.com/v1/audio-analysis/2IQwoMyhWXPaDFbzDYyeH6,0.311,367173,0.891,0.146,4,0.16,-8.9,0,0.197,87.493,5,https://api.spotify.com/v1/tracks/2IQwoMyhWXPaDFbzDYyeH6,audio_features,spotify:track:2IQwoMyhWXPaDFbzDYyeH6,0.466
2KPadYadQ2ZEjsHXtwsISO,Photek,Junk,12,0.000174,https://api.spotify.com/v1/audio-analysis/2KPadYadQ2ZEjsHXtwsISO,0.714,327827,0.872,0.168,1,0.098,-6.62,1,0.0693,115.0,4,https://api.spotify.com/v1/tracks/2KPadYadQ2ZEjsHXtwsISO,audio_features,spotify:track:2KPadYadQ2ZEjsHXtwsISO,0.31
1sG7HS1giw6Wl9TV4M9xDI,Photek,Glamourama,24,0.000601,https://api.spotify.com/v1/audio-analysis/1sG7HS1giw6Wl9TV4M9xDI,0.83,330002,0.75,0.773,6,0.112,-8.245,1,0.0801,120.073,4,https://api.spotify.com/v1/tracks/1sG7HS1giw6Wl9TV4M9xDI,audio_features,spotify:track:1sG7HS1giw6Wl9TV4M9xDI,0.524
4MhtTGIHqEUzJ2tfKNDPyq,Photek,Mine To Give,20,0.00125,https://api.spotify.com/v1/audio-analysis/4MhtTGIHqEUzJ2tfKNDPyq,0.799,401933,0.606,0.248,11,0.0868,-9.151,0,0.0445,123.002,4,https://api.spotify.com/v1/tracks/4MhtTGIHqEUzJ2tfKNDPyq,audio_features,spotify:track:4MhtTGIHqEUzJ2tfKNDPyq,0.342
4I4HDfwrCpVN55y1ZusiJC,Your Majesty Dot,Edge,15,0.718,https://api.spotify.com/v1/audio-analysis/4I4HDfwrCpVN55y1ZusiJC,0.734,193463,0.441,4.98e-06,10,0.183,-10.62,0,0.24,149.989,4,https://api.spotify.com/v1/tracks/4I4HDfwrCpVN55y1ZusiJC,audio_features,spotify:track:4I4HDfwrCpVN55y1ZusiJC,0.738
0vc7d8PyFW7isrRa5owvAN,Your Majesty Dot,It Felt Good,14,0.661,https://api.spotify.com/v1/audio-analysis/0vc7d8PyFW7isrRa5owvAN,0.712,194612,0.462,0.0,1,0.119,-11.027,0,0.262,149.889,4,https://api.spotify.com/v1/tracks/0vc7d8PyFW7isrRa5owvAN,audio_features,spotify:track:0vc7d8PyFW7isrRa5owvAN,0.494
0mOjk3v5Z5QHdbzCvkMCqz,Matt Redman,You Laid Aside Your Majesty,21,0.305,https://api.spotify.com/v1/audio-analysis/0mOjk3v5Z5QHdbzCvkMCqz,0.558,243800,0.514,0.0,0,0.112,-8.494,1,0.0274,116.001,4,https://api.spotify.com/v1/tracks/0mOjk3v5Z5QHdbzCvkMCqz,audio_features,spotify:track:0mOjk3v5Z5QHdbzCvkMCqz,0.45
0oZkYnk4LWRDD43JbsINb7,The Anniversary,All Things Ordinary,31,8.77e-05,https://api.spotify.com/v1/audio-analysis/0oZkYnk4LWRDD43JbsINb7,0.492,231067,0.887,0.0,0,0.334,-5.61,1,0.0309,92.202,4,https://api.spotify.com/v1/tracks/0oZkYnk4LWRDD43JbsINb7,audio_features,spotify:track:0oZkYnk4LWRDD43JbsINb7,0.528
1B45KRIxXBnKosy2OGvPEJ,Temple Of The Dog,Pushin' Forward Back,39,0.00584,https://api.spotify.com/v1/audio-analysis/1B45KRIxXBnKosy2OGvPEJ,0.31,225333,0.93,5.85e-06,4,0.244,-8.901,1,0.0572,96.703,1,https://api.spotify.com/v1/tracks/1B45KRIxXBnKosy2OGvPEJ,audio_features,spotify:track:1B45KRIxXBnKosy2OGvPEJ,0.769
3vWFgKcdaQqySdBzeSiKQa,Faith No More,Separation Anxiety,30,0.000953,https://api.spotify.com/v1/audio-analysis/3vWFgKcdaQqySdBzeSiKQa,0.543,224213,0.912,0.803,7,0.117,-6.344,1,0.0924,134.959,4,https://api.spotify.com/v1/tracks/3vWFgKcdaQqySdBzeSiKQa,audio_features,spotify:track:3vWFgKcdaQqySdBzeSiKQa,0.473
23bVL47TWpRlafDUQgZgcq,12 RODS,Kaboom,5,0.0032,https://api.spotify.com/v1/audio-analysis/23bVL47TWpRlafDUQgZgcq,0.528,240547,0.834,0.000664,9,0.34,-4.842,0,0.041,159.91,4,https://api.spotify.com/v1/tracks/23bVL47TWpRlafDUQgZgcq,audio_features,spotify:track:23bVL47TWpRlafDUQgZgcq,0.798
2eh3Fvb4UTajjwHPt6iZQh,12 RODS,What Has Happened?,5,0.0263,https://api.spotify.com/v1/audio-analysis/2eh3Fvb4UTajjwHPt6iZQh,0.502,176520,0.518,4.61e-05,0,0.378,-5.553,1,0.0331,150.295,4,https://api.spotify.com/v1/tracks/2eh3Fvb4UTajjwHPt6iZQh,audio_features,spotify:track:2eh3Fvb4UTajjwHPt6iZQh,0.926
4majQsglN5bZlFnm3IGhDa,Mutts,So Many So Many,1,0.29,https://api.spotify.com/v1/audio-analysis/4majQsglN5bZlFnm3IGhDa,0.588,125867,0.57,0.000171,4,0.582,-9.912,0,0.0746,76.548,4,https://api.spotify.com/v1/tracks/4majQsglN5bZlFnm3IGhDa,audio_features,spotify:track:4majQsglN5bZlFnm3IGhDa,0.923
5cfaLBNFSLrpGQSz9ZlYPn,Arab On Radar,Number Five,10,0.2,https://api.spotify.com/v1/audio-analysis/5cfaLBNFSLrpGQSz9ZlYPn,0.353,124773,0.96,0.915,2,0.334,-3.701,1,0.0577,83.361,4,https://api.spotify.com/v1/tracks/5cfaLBNFSLrpGQSz9ZlYPn,audio_features,spotify:track:5cfaLBNFSLrpGQSz9ZlYPn,0.0585
4DaPur8hsJjjMbPsgfNj83,Arab On Radar,Number Seven,5,0.158,https://api.spotify.com/v1/audio-analysis/4DaPur8hsJjjMbPsgfNj83,0.424,100347,0.981,0.109,6,0.176,-4.507,1,0.107,122.583,4,https://api.spotify.com/v1/tracks/4DaPur8hsJjjMbPsgfNj83,audio_features,spotify:track:4DaPur8hsJjjMbPsgfNj83,0.138
0EGRiwFsBVH20VKSi8ia8W,Arab On Radar,Number One,5,0.323,https://api.spotify.com/v1/audio-analysis/0EGRiwFsBVH20VKSi8ia8W,0.18,160200,0.972,0.00346,2,0.306,-3.136,1,0.0984,120.043,4,https://api.spotify.com/v1/tracks/0EGRiwFsBVH20VKSi8ia8W,audio_features,spotify:track:0EGRiwFsBVH20VKSi8ia8W,0.0355
7f73qlnJ2qCptkZPPSjW67,Arab On Radar,Number Two,4,0.198,https://api.spotify.com/v1/audio-analysis/7f73qlnJ2qCptkZPPSjW67,0.369,103200,0.986,0.838,8,0.259,-5.174,1,0.163,125.947,3,https://api.spotify.com/v1/tracks/7f73qlnJ2qCptkZPPSjW67,audio_features,spotify:track:7f73qlnJ2qCptkZPPSjW67,0.128
